id,wave,vd,vi,cov
eEOgBD,2,0,1,1
eEOgBD,3,0,1,2
eEOJYj,1,0,2,9
eEOJYj,2,0,1,6
eEOJYj,3,0,1,3
eEOoGA,1,0,1,18
eEOoGA,2,0,3,2
eEOoGA,3,0,2,1
eEOR6j,1,0,1,2
eEOR6j,2,0,0,4
eEOR6j,3,0,0,1
eEOyGY,1,0,0,0
eEOyGY,2,0,0,0
eEOyGY,3,0,0,2
eEOZAN,1,0,0,5
eEOZAN,2,0,0,3
eEOZAN,3,0,0,1
eEyabA,1,0,0,1
eEyabA,2,NA,NA,NA
eEyabA,3,NA,NA,NA
eEyajj,1,0,1,1
eEyajj,2,0,1,0
eEyajj,3,0,1,4
eEyann,1,0,2,10
eEyann,2,0,5,10
eEyann,3,0,3,8
eEyb5N,1,2,4,8
eEyb5N,2,2,3,9
eEyb5N,3,2,3,7
eEyb6D,1,2,3,18
eEyb6D,2,2,3,20
eEyb6D,3,NA,NA,NA
eEybQj,1,0,1,3
eEybQj,2,NA,NA,NA
eEybQj,3,NA,NA,NA
eEybyA,1,0,0,1
eEybyA,2,0,0,2
eEybyA,3,0,0,0
eEyO1R,1,0,4,14
eEyO1R,2,0,5,20
eEyO1R,3,NA,NA,NA
eEyOJ1,1,0,0,0
eEyOJ1,2,0,0,3
eEyOJ1,3,0,0,4
eEyOOD,1,0,2,10
eEyOOD,2,0,4,10
eEyOOD,3,0,6,11
eg09P4,1,0,1,0
eg09P4,2,0,1,1
eg09P4,3,0,1,0
eg0a54,1,0,0,0
eg0a54,2,NA,NA,NA
eg0a54,3,NA,NA,NA
eg0AM8,1,0,3,16
eg0AM8,2,NA,NA,NA
eg0AM8,3,NA,NA,NA
eg0dEA,1,0,1,1
eg0dEA,2,0,1,2
eg0dEA,3,0,3,0
eg0k58,1,0,2,1
eg0k58,2,2,2,2
eg0k58,3,3,3,3
eg0KrV,1,0,0,3
eg0KrV,2,0,0,1
eg0KrV,3,0,1,1
eg0QLZ,1,0,4,1
eg0QLZ,2,0,4,3
eg0QLZ,3,0,3,3
eg0v0X,1,0,4,22
eg0v0X,2,0,4,19
eg0v0X,3,0,3,15
eg0xMr,1,0,0,3
eg0xMr,2,NA,NA,NA
eg0xMr,3,NA,NA,NA
eg0xPw,1,0,0,0
eg0xPw,2,0,0,0
eg0xPw,3,0,0,0
eg0Y68,1,0,0,0
eg0Y68,2,0,0,0
eg0Y68,3,0,0,0
eg0Yl0,1,0,0,0
eg0Yl0,2,0,1,0
eg0Yl0,3,0,2,3
eg0YMV,1,0,4,0
eg0YMV,2,0,1,1
eg0YMV,3,3,1,6
eg0YmZ,1,0,0,0
eg0YmZ,2,0,1,0
eg0YmZ,3,0,1,0
eg0Znr,1,0,0,0
eg0Znr,2,0,0,0
eg0Znr,3,0,0,0
eg31YG,1,0,4,4
eg31YG,2,0,3,9
eg31YG,3,0,2,13
eg34QO,1,0,5,0
eg34QO,2,0,3,0
eg34QO,3,0,3,0
eg3a5w,1,0,0,0
eg3a5w,2,0,0,0
eg3a5w,3,0,1,1
eg3JAO,1,0,2,0
eg3JAO,2,0,2,0
eg3JAO,3,0,2,0
eg3LmG,1,1,6,23
eg3LmG,2,1,6,24
eg3LmG,3,1,6,18
eg3ODr,1,0,1,4
eg3ODr,2,0,2,5
eg3ODr,3,0,2,5
eg3rV0,1,1,1,1
eg3rV0,2,2,4,11
eg3rV0,3,3,1,15
eg3VPw,1,1,5,13
eg3VPw,2,0,5,10
eg3VPw,3,0,2,9
eg3zAb,1,NA,6,0
eg3zAb,2,0,0,0
eg3zAb,3,NA,6,0
eg53jO,1,NA,4,11
eg53jO,2,4,2,11
eg53jO,3,NA,NA,NA
eg53nw,1,0,4,19
eg53nw,2,0,4,12
eg53nw,3,NA,NA,NA
eg53v8,1,0,4,3
eg53v8,2,0,0,0
eg53v8,3,0,6,8
eg53yr,1,0,2,9
eg53yr,2,0,2,7
eg53yr,3,1,2,15
eg5bBr,1,0,0,2
eg5bBr,2,0,5,2
eg5bBr,3,0,3,0
eg5y04,1,NA,1,17
eg5y04,2,NA,NA,NA
eg5y04,3,NA,NA,NA
eg5yrA,1,0,2,8
eg5yrA,2,0,3,15
eg5yrA,3,2,2,5
egbA14,1,0,2,8
egbA14,2,0,2,10
egbA14,3,0,2,7
egbOmZ,1,4,0,23
egbOmZ,2,4,3,17
egbOmZ,3,4,1,18
egg10G,1,0,2,5
egg10G,2,0,5,8
egg10G,3,NA,NA,NA
egg9r0,1,0,1,4
egg9r0,2,0,0,2
egg9r0,3,0,0,3
eggAvZ,1,0,2,10
eggAvZ,2,0,3,12
eggAvZ,3,0,2,5
eggBk4,1,2,6,22
eggBk4,2,2,1,20
eggBk4,3,2,3,19
eggO6Z,1,0,6,0
eggO6Z,2,0,4,0
eggO6Z,3,0,4,0
eggWwb,1,0,3,2
eggWwb,2,0,3,8
eggWwb,3,0,0,6
egj19A,1,0,1,0
egj19A,2,1,5,17
egj19A,3,1,1,2
egj4x4,1,0,3,3
egj4x4,2,0,5,5
egj4x4,3,0,4,7
egj5E8,1,0,1,4
egj5E8,2,NA,NA,NA
egj5E8,3,NA,NA,NA
egjbNG,1,NA,6,20
egjbNG,2,0,4,9
egjbNG,3,0,3,15
egjnG0,1,0,6,13
egjnG0,2,0,6,10
egjnG0,3,0,5,7
egq9p0,1,0,0,8
egq9p0,2,0,2,6
egq9p0,3,0,0,2
egqE0G,1,0,3,10
egqE0G,2,0,1,2
egqE0G,3,0,1,6
egqKwO,1,0,5,8
egqKwO,2,0,4,0
egqKwO,3,NA,0,10
egqly4,1,0,4,1
egqly4,2,0,3,3
egqly4,3,0,4,2
egqnz8,1,0,2,2
egqnz8,2,0,3,6
egqnz8,3,0,3,10
egqp00,1,0,0,3
egqp00,2,0,0,0
egqp00,3,0,0,0
egqp3V,1,0,3,2
egqp3V,2,NA,NA,NA
egqp3V,3,NA,NA,NA
egqpMG,1,0,3,11
egqpMG,2,NA,NA,NA
egqpMG,3,NA,NA,NA
egqrG4,1,0,5,12
egqrG4,2,0,1,11
egqrG4,3,0,4,11
egqvb8,1,2,6,20
egqvb8,2,2,4,24
egqvb8,3,1,2,21
egqW0A,1,0,5,6
egqW0A,2,NA,NA,NA
egqW0A,3,NA,NA,NA
egqW9O,1,0,1,0
egqW9O,2,0,0,0
egqW9O,3,0,0,0
egqWDb,1,0,2,9
egqWDb,2,0,4,14
egqWDb,3,0,3,11
egqWmV,1,0,1,10
egqWmV,2,0,2,10
egqWmV,3,0,2,18
egqwqO,1,0,4,11
egqwqO,2,0,3,13
egqwqO,3,0,5,13
egqWwO,1,0,2,8
egqWwO,2,0,6,17
egqWwO,3,NA,NA,NA
egqYLr,1,0,2,11
egqYLr,2,0,0,0
egqYLr,3,0,2,14
egqZA4,1,0,4,15
egqZA4,2,0,3,10
egqZA4,3,0,3,10
egqzb8,1,1,3,16
egqzb8,2,NA,NA,NA
egqzb8,3,NA,NA,NA
egYWG7,1,0,0,0
egYWG7,2,0,0,0
egYWG7,3,0,0,0
ek9Edq,1,0,0,6
ek9Edq,2,0,0,3
ek9Edq,3,0,0,2
ek9kyq,1,0,0,2
ek9kyq,2,0,1,2
ek9kyq,3,0,1,2
ekB38W,1,0,4,6
ekB38W,2,0,5,17
ekB38W,3,NA,NA,NA
ekB5B4,1,0,2,4
ekB5B4,2,0,0,6
ekB5B4,3,0,1,5
ekBaqx,1,NA,6,23
ekBaqx,2,1,0,8
ekBaqx,3,NA,1,15
ekBdkq,1,0,6,13
ekBdkq,2,0,4,13
ekBdkq,3,0,2,14
ekBLpz,1,0,3,16
ekBLpz,2,NA,NA,NA
ekBLpz,3,NA,NA,NA
ekBqK1,1,0,1,0
ekBqK1,2,0,2,8
ekBqK1,3,0,0,13
ekBQww,1,0,4,5
ekBQww,2,0,2,5
ekBQww,3,NA,NA,NA
ekBR6q,1,0,4,3
ekBR6q,2,0,2,0
ekBR6q,3,0,4,7
ekBWOx,1,0,3,9
ekBWOx,2,0,2,7
ekBWOx,3,0,4,1
ekByjw,1,0,5,6
ekByjw,2,0,4,5
ekByjw,3,0,4,2
ekBYWq,1,0,0,0
ekBYWq,2,0,0,0
ekBYWq,3,NA,NA,NA
ekBZGw,1,0,5,4
ekBZGw,2,NA,NA,NA
ekBZGw,3,NA,NA,NA
ekjW8x,1,0,2,8
ekjW8x,2,0,3,8
ekjW8x,3,0,1,3
ekjWdb,1,1,4,14
ekjWdb,2,2,2,11
ekjWdb,3,0,0,5
ekjWvQ,1,1,4,16
ekjWvQ,2,0,1,7
ekjWvQ,3,0,2,10
ekjY51,1,NA,4,14
ekjY51,2,0,2,13
ekjY51,3,NA,NA,NA
ekjY9W,1,0,5,16
ekjY9W,2,1,4,14
ekjY9W,3,3,6,24
ekr9N1,1,0,2,8
ekr9N1,2,0,1,5
ekr9N1,3,0,3,7
ekrbGK,1,0,1,3
ekrbGK,2,0,0,2
ekrbGK,3,0,1,1
ekrD1w,1,0,1,0
ekrD1w,2,0,2,0
ekrD1w,3,0,1,0
ekrdd4,1,0,0,2
ekrdd4,2,0,0,0
ekrdd4,3,0,0,1
ekrprQ,1,0,3,10
ekrprQ,2,0,0,8
ekrprQ,3,0,4,2
ekrW8P,1,3,1,9
ekrW8P,2,3,0,8
ekrW8P,3,3,1,9
ekv83Q,1,0,0,0
ekv83Q,2,0,0,0
ekv83Q,3,0,2,0
ekvb4K,1,0,1,8
ekvb4K,2,0,0,7
ekvb4K,3,0,0,6
ekvQAK,1,4,0,14
ekvQAK,2,3,6,14
ekvQAK,3,3,2,17
ekx0y1,1,0,1,0
ekx0y1,2,0,0,0
ekx0y1,3,0,0,0
ekx8y1,1,0,4,9
ekx8y1,2,0,3,5
ekx8y1,3,1,2,3
ekxb0P,1,1,1,6
ekxb0P,2,0,2,3
ekxb0P,3,0,0,5
ekxb9b,1,0,1,1
ekxb9b,2,0,1,2
ekxb9b,3,0,0,2
ekxbA4,1,0,0,2
ekxbA4,2,0,0,3
ekxbA4,3,0,1,7
ekxbEb,1,0,3,0
ekxbEb,2,0,3,0
ekxbEb,3,0,2,0
ekxd6P,1,0,1,3
ekxd6P,2,0,1,5
ekxd6P,3,0,1,4
ekxdaQ,1,0,0,8
ekxdaQ,2,0,0,11
ekxdaQ,3,0,1,9
ekxdkw,1,0,1,1
ekxdkw,2,0,0,1
ekxdkw,3,0,0,0
ekxEbx,1,0,0,6
ekxEbx,2,0,4,8
ekxEbx,3,0,0,6
ekxEKW,1,0,3,0
ekxEKW,2,0,0,0
ekxEKW,3,0,1,0
ekxEMW,1,0,0,0
ekxEMW,2,0,0,0
ekxEMW,3,0,0,0
ekxJZQ,1,0,1,9
ekxJZQ,2,0,3,9
ekxJZQ,3,0,2,8
ekxk3Q,1,0,4,15
ekxk3Q,2,0,4,19
ekxk3Q,3,0,4,22
ekxLk4,1,0,0,4
ekxLk4,2,NA,NA,NA
ekxLk4,3,0,0,11
ekxmJx,1,0,0,2
ekxmJx,2,0,1,0
ekxmJx,3,0,0,0
ekxNjW,1,0,3,10
ekxNjW,2,0,1,13
ekxNjW,3,0,3,13
ekxP5q,1,0,3,2
ekxP5q,2,0,1,2
ekxP5q,3,0,3,14
ekxPV4,1,0,1,14
ekxPV4,2,0,2,14
ekxPV4,3,1,4,7
ekxqnw,1,0,0,1
ekxqnw,2,NA,2,14
ekxqnw,3,0,0,4
ekxw1K,1,1,3,11
ekxw1K,2,NA,2,9
ekxw1K,3,0,2,4
ekxYbw,1,0,0,0
ekxYbw,2,0,0,7
ekxYbw,3,NA,NA,NA
eL9aGK,1,0,5,24
eL9aGK,2,0,5,9
eL9aGK,3,2,6,20
eL9bxb,1,0,3,12
eL9bxb,2,NA,NA,NA
eL9bxb,3,NA,NA,NA
eL9gMz,1,0,1,0
eL9gMz,2,0,2,2
eL9gMz,3,0,3,0
eL9KNx,1,0,3,17
eL9KNx,2,0,3,0
eL9KNx,3,0,5,0
eL9PbP,1,0,6,0
eL9PbP,2,0,3,0
eL9PbP,3,NA,3,2
eL9wb5,1,0,2,3
eL9wb5,2,NA,NA,NA
eL9wb5,3,NA,NA,NA
eL9Wg6,1,0,2,7
eL9Wg6,2,0,2,8
eL9Wg6,3,3,3,4
eL9wx5,1,0,0,0
eL9wx5,2,0,3,8
eL9wx5,3,0,4,2
eLa8yV,1,0,3,8
eLa8yV,2,0,4,8
eLa8yV,3,0,4,6
eLabVx,1,0,2,8
eLabVx,2,0,2,9
eLabVx,3,0,1,6
eLaDKz,1,0,4,4
eLaDKz,2,0,4,12
eLaDKz,3,0,6,13
eLaDOK,1,0,1,1
eLaDOK,2,NA,NA,NA
eLaDOK,3,NA,NA,NA
eLaE3b,1,0,0,0
eLaE3b,2,0,0,3
eLaE3b,3,0,2,1
eLaE4b,1,0,6,9
eLaE4b,2,0,6,15
eLaE4b,3,2,5,17
eLaEM5,1,0,1,0
eLaEM5,2,0,1,0
eLaEM5,3,0,1,0
eLaEr0,1,0,3,12
eLaEr0,2,0,2,10
eLaEr0,3,0,3,7
eLaGK6,1,0,3,7
eLaGK6,2,0,1,10
eLaGK6,3,NA,NA,NA
eLaJRV,1,0,2,2
eLaJRV,2,0,1,1
eLaJRV,3,0,2,1
eLaxa5,1,0,4,10
eLaxa5,2,0,2,4
eLaxa5,3,0,5,14
eLaybK,1,0,2,1
eLaybK,2,0,2,2
eLaybK,3,1,3,3
eLaZK6,1,0,4,11
eLaZK6,2,0,3,5
eLaZK6,3,0,5,13
eLJLj7,1,0,1,13
eLJLj7,2,0,1,10
eLJLj7,3,0,1,18
eLKEqj,1,0,0,0
eLKEqj,2,0,0,0
eLKEqj,3,0,1,0
eLKwgV,1,0,2,3
eLKwgV,2,0,3,3
eLKwgV,3,0,6,17
eLKwvj,1,0,0,1
eLKwvj,2,0,0,1
eLKwvj,3,0,1,0
eLkZx2,1,0,0,0
eLkZx2,2,0,1,0
eLkZx2,3,0,0,0
eLo05K,1,0,0,1
eLo05K,2,0,1,1
eLo05K,3,0,0,0
eLo0Bx,1,0,2,7
eLo0Bx,2,0,1,4
eLo0Bx,3,0,1,4
eLo0kx,1,0,3,8
eLo0kx,2,0,2,6
eLo0kx,3,0,2,6
eLo0mj,1,0,0,0
eLo0mj,2,0,0,0
eLo0mj,3,0,0,0
eLo0NK,1,0,0,0
eLo0NK,2,0,0,0
eLo0NK,3,0,0,0
eLo0Zb,1,0,0,2
eLo0Zb,2,1,0,3
eLo0Zb,3,0,0,3
eLo3rx,1,0,5,5
eLo3rx,2,0,4,5
eLo3rx,3,0,2,9
eLobaz,1,0,1,7
eLobaz,2,NA,NA,NA
eLobaz,3,NA,NA,NA
eLobM5,1,0,0,0
eLobM5,2,0,0,0
eLobM5,3,0,0,0
eLobr0,1,0,0,6
eLobr0,2,0,4,9
eLobr0,3,0,2,7
eLoly0,1,0,3,0
eLoly0,2,0,3,0
eLoly0,3,0,2,18
eLomm5,1,0,3,6
eLomm5,2,2,3,13
eLomm5,3,0,2,1
eLoqW6,1,0,1,14
eLoqW6,2,NA,NA,NA
eLoqW6,3,NA,NA,NA
eLor4r,1,0,2,1
eLor4r,2,0,1,1
eLor4r,3,0,1,2
eLorDV,1,NA,4,8
eLorDV,2,2,5,10
eLorDV,3,0,2,4
eLorQj,1,0,4,7
eLorQj,2,0,4,3
eLorQj,3,NA,3,0
eLoRZ0,1,0,1,1
eLoRZ0,2,0,4,1
eLoRZ0,3,0,3,2
eLoyjz,1,0,4,13
eLoyjz,2,0,4,12
eLoyjz,3,0,4,17
eLozvV,1,0,1,19
eLozvV,2,0,2,18
eLozvV,3,NA,NA,NA
eLpwPb,1,0,1,4
eLpwPb,2,0,0,3
eLpwPb,3,0,1,3
eLpWy5,1,0,2,3
eLpWy5,2,0,3,5
eLpWy5,3,0,2,0
eLQzWj,1,0,0,1
eLQzWj,2,0,0,0
eLQzWj,3,0,0,2
eLvpDx,1,0,2,0
eLvpDx,2,0,1,2
eLvpDx,3,0,1,6
eLvPy5,1,0,6,10
eLvPy5,2,2,0,8
eLvPy5,3,NA,NA,NA
eLvQKP,1,0,3,5
eLvQKP,2,0,0,3
eLvQKP,3,NA,NA,NA
eLvQvb,1,0,0,12
eLvQvb,2,NA,NA,NA
eLvQvb,3,0,4,15
eo18dB,1,0,2,12
eo18dB,2,1,2,13
eo18dB,3,0,3,4
eo1ady,1,0,5,6
eo1ady,2,0,5,4
eo1ady,3,0,5,2
eo1GK8,1,1,1,6
eo1GK8,2,1,1,7
eo1GK8,3,1,0,6
eo1KWj,1,0,4,3
eo1KWj,2,0,1,0
eo1KWj,3,0,4,0
eo1lwb,1,0,5,6
eo1lwb,2,0,1,1
eo1lwb,3,0,2,5
eo1WGB,1,0,6,14
eo1WGB,2,0,2,4
eo1WGB,3,0,3,7
eob08n,1,0,0,0
eob08n,2,0,0,0
eob08n,3,0,0,0
eob0EY,1,0,3,5
eob0EY,2,0,4,4
eob0EY,3,0,1,4
eob0qO,1,0,0,0
eob0qO,2,0,0,0
eob0qO,3,0,0,1
eob30b,1,0,0,3
eob30b,2,0,0,3
eob30b,3,0,3,3
eob31y,1,0,5,17
eob31y,2,0,1,8
eob31y,3,0,4,13
eob3Kn,1,0,4,16
eob3Kn,2,0,3,13
eob3Kn,3,0,2,9
eob9E8,1,0,4,0
eob9E8,2,2,3,15
eob9E8,3,3,1,0
eob9N8,1,0,0,0
eob9N8,2,0,0,0
eob9N8,3,0,1,0
eobd0O,1,0,1,15
eobd0O,2,NA,NA,NA
eobd0O,3,NA,NA,NA
eobJ4j,1,0,5,2
eobJ4j,2,0,6,3
eobJ4j,3,2,5,0
eobJvy,1,0,1,0
eobJvy,2,NA,0,0
eobJvy,3,NA,0,7
eobJxb,1,0,2,0
eobJxb,2,0,0,5
eobJxb,3,0,1,8
eoblPj,1,0,2,12
eoblPj,2,0,4,12
eoblPj,3,3,3,15
eobLxb,1,0,0,13
eobLxb,2,NA,NA,NA
eobLxb,3,NA,NA,NA
eobMjB,1,0,0,4
eobMjB,2,0,0,0
eobMjB,3,0,0,1
eobrjB,1,0,6,14
eobrjB,2,0,6,19
eobrjB,3,0,4,12
eobro8,1,0,0,3
eobro8,2,0,1,4
eobro8,3,0,2,5
eobrpn,1,0,1,17
eobrpn,2,0,5,11
eobrpn,3,0,4,20
eobWPB,1,0,5,14
eobWPB,2,0,5,8
eobWPB,3,2,5,24
eobxkO,1,0,0,2
eobxkO,2,NA,NA,NA
eobxkO,3,0,0,2
eobxOB,1,0,3,4
eobxOB,2,0,4,6
eobxOB,3,0,3,6
eok5a8,1,1,1,13
eok5a8,2,NA,2,9
eok5a8,3,0,2,12
eokpEd,1,0,3,15
eokpEd,2,0,5,10
eokpEd,3,NA,NA,NA
eokpGn,1,0,0,5
eokpGn,2,NA,NA,NA
eokpGn,3,NA,NA,NA
eokyDy,1,0,1,1
eokyDy,2,0,1,0
eokyDy,3,0,1,1
eokylj,1,0,2,1
eokylj,2,0,1,0
eokylj,3,0,2,0
eokyM8,1,0,3,1
eokyM8,2,0,2,5
eokyM8,3,0,2,4
eokyzK,1,0,2,4
eokyzK,2,NA,NA,NA
eokyzK,3,0,2,7
eoo6d8,1,0,5,17
eoo6d8,2,0,4,14
eoo6d8,3,1,6,18
eoo6z8,1,0,1,3
eoo6z8,2,0,1,2
eoo6z8,3,0,0,0
eoo6Zy,1,0,1,1
eoo6Zy,2,0,0,0
eoo6Zy,3,0,0,0
eooawK,1,0,3,0
eooawK,2,NA,3,10
eooawK,3,NA,3,11
eooByO,1,0,3,6
eooByO,2,0,3,11
eooByO,3,0,4,10
eood1Y,1,0,3,13
eood1Y,2,0,1,10
eood1Y,3,0,0,15
eoodgj,1,0,4,11
eoodgj,2,0,3,14
eoodgj,3,0,6,14
eooLGK,1,0,0,2
eooLGK,2,NA,NA,NA
eooLGK,3,NA,NA,NA
eoolyK,1,0,2,12
eoolyK,2,0,4,14
eoolyK,3,0,4,5
eooqpd,1,1,6,9
eooqpd,2,1,3,10
eooqpd,3,2,4,11
eoowrE,1,0,1,0
eoowrE,2,NA,NA,NA
eoowrE,3,NA,NA,NA
eooYad,1,0,4,7
eooYad,2,NA,NA,NA
eooYad,3,NA,NA,NA
eooZLB,1,0,0,15
eooZLB,2,0,3,13
eooZLB,3,NA,NA,NA
eop0aj,1,0,3,18
eop0aj,2,0,6,23
eop0aj,3,0,4,19
eopMv8,1,0,0,1
eopMv8,2,0,1,1
eopMv8,3,0,1,1
eopnDO,1,0,0,0
eopnDO,2,0,1,2
eopnDO,3,0,0,0
eopqqE,1,0,0,0
eopqqE,2,0,0,0
eopqqE,3,0,0,1
eoy9RB,1,0,0,0
eoy9RB,2,0,0,0
eoy9RB,3,0,0,0
eoz6EY,1,0,0,1
eoz6EY,2,0,0,1
eoz6EY,3,0,0,0
eozn4j,1,0,1,0
eozn4j,2,0,3,0
eozn4j,3,0,1,2
eozoYY,1,0,2,5
eozoYY,2,0,3,5
eozoYY,3,0,1,3
eozP6E,1,0,1,1
eozP6E,2,0,0,2
eozP6E,3,0,0,1
eozw5d,1,0,2,4
eozw5d,2,NA,NA,NA
eozw5d,3,NA,NA,NA
ep5B0M,1,0,0,0
ep5B0M,2,0,0,1
ep5B0M,3,0,1,4
ep5BW4,1,0,0,5
ep5BW4,2,0,0,3
ep5BW4,3,0,0,2
ep5jL5,1,0,2,3
ep5jL5,2,0,3,3
ep5jL5,3,0,1,2
ep5n8M,1,0,2,6
ep5n8M,2,0,1,5
ep5n8M,3,0,3,6
ep5nYw,1,0,0,9
ep5nYw,2,0,2,6
ep5nYw,3,0,1,8
ep5qEG,1,0,0,4
ep5qEG,2,0,2,5
ep5qEG,3,0,0,2
ep5yGr,1,0,0,5
ep5yGr,2,0,3,7
ep5yGr,3,0,3,6
ep61dr,1,NA,5,12
ep61dr,2,NA,6,15
ep61dr,3,NA,5,12
ep61rj,1,0,3,21
ep61rj,2,NA,NA,NA
ep61rj,3,NA,NA,NA
ep61v4,1,0,1,5
ep61v4,2,0,1,12
ep61v4,3,0,1,14
ep6b3G,1,0,3,3
ep6b3G,2,0,4,4
ep6b3G,3,0,1,1
ep6b5a,1,2,5,10
ep6b5a,2,3,2,11
ep6b5a,3,0,1,0
ep6bmM,1,0,6,18
ep6bmM,2,NA,NA,NA
ep6bmM,3,0,4,17
ep6j4x,1,0,3,15
ep6j4x,2,0,3,12
ep6j4x,3,0,3,16
ep6L3r,1,0,2,12
ep6L3r,2,0,4,17
ep6L3r,3,0,5,15
ep6nPa,1,0,0,3
ep6nPa,2,0,1,3
ep6nPa,3,0,2,1
ep6p5w,1,0,2,15
ep6p5w,2,0,0,8
ep6p5w,3,NA,NA,NA
ep6pAj,1,0,0,0
ep6pAj,2,0,0,0
ep6pAj,3,NA,NA,NA
ep6Py5,1,NA,4,16
ep6Py5,2,NA,4,16
ep6Py5,3,NA,1,8
ep6Q5Z,1,0,2,3
ep6Q5Z,2,0,3,2
ep6Q5Z,3,0,1,1
ep6Qwa,1,1,2,20
ep6Qwa,2,1,0,19
ep6Qwa,3,0,2,22
ep6V0x,1,0,4,3
ep6V0x,2,0,4,4
ep6V0x,3,0,3,3
ep6vPG,1,0,4,12
ep6vPG,2,0,2,5
ep6vPG,3,0,4,4
ep6VQw,1,0,6,19
ep6VQw,2,0,4,23
ep6VQw,3,NA,6,8
ep6vqx,1,0,4,7
ep6vqx,2,0,3,11
ep6vqx,3,0,3,14
ep6vR1,1,0,0,0
ep6vR1,2,0,0,0
ep6vR1,3,0,0,0
ep6x6G,1,0,2,5
ep6x6G,2,0,2,6
ep6x6G,3,0,4,12
ep6xzj,1,NA,6,16
ep6xzj,2,NA,NA,NA
ep6xzj,3,NA,NA,NA
ep6YoM,1,0,1,3
ep6YoM,2,0,1,2
ep6YoM,3,0,1,12
ep6ZMG,1,0,3,1
ep6ZMG,2,0,1,0
ep6ZMG,3,0,3,0
ep6Zza,1,0,3,9
ep6Zza,2,0,1,3
ep6Zza,3,0,3,6
epD35a,1,0,0,3
epD35a,2,0,0,3
epD35a,3,0,0,7
epD43r,1,0,0,0
epD43r,2,0,0,0
epD43r,3,0,0,0
epD4bw,1,0,3,16
epD4bw,2,1,4,8
epD4bw,3,0,6,9
epD4bx,1,0,2,0
epD4bx,2,0,3,0
epD4bx,3,0,2,2
epD4JM,1,0,0,0
epD4JM,2,0,0,0
epD4JM,3,0,0,0
epD4ma,1,0,0,1
epD4ma,2,0,3,0
epD4ma,3,0,1,0
epD4n4,1,0,3,6
epD4n4,2,0,1,1
epD4n4,3,0,0,1
epD4qG,1,0,0,2
epD4qG,2,0,0,3
epD4qG,3,0,1,2
epD4Rx,1,0,0,0
epD4Rx,2,0,3,3
epD4Rx,3,0,0,0
epD4wa,1,0,1,2
epD4wa,2,0,0,2
epD4wa,3,0,3,0
epDAgG,1,NA,4,10
epDAgG,2,NA,4,7
epDAgG,3,NA,3,9
epDAk5,1,0,5,9
epDAk5,2,0,5,5
epDAk5,3,0,4,7
epDAna,1,0,6,10
epDAna,2,0,6,9
epDAna,3,0,5,15
epDG4Z,1,0,2,8
epDG4Z,2,0,1,5
epDG4Z,3,0,4,7
epDG8G,1,0,0,0
epDG8G,2,0,0,0
epDG8G,3,0,0,0
epDjMx,1,0,0,2
epDjMx,2,0,0,2
epDjMx,3,0,0,8
epDoJw,1,0,1,3
epDoJw,2,0,1,1
epDoJw,3,0,1,3
epDoOG,1,0,0,0
epDoOG,2,0,0,0
epDoOG,3,0,0,0
epDoQ1,1,0,3,13
epDoQ1,2,0,6,7
epDoQ1,3,0,5,11
epDor5,1,0,1,2
epDor5,2,0,5,4
epDor5,3,0,3,5
epDrqM,1,0,2,9
epDrqM,2,NA,NA,NA
epDrqM,3,NA,NA,NA
epDvj4,1,0,0,1
epDvj4,2,0,0,0
epDvj4,3,0,0,0
epDWq1,1,0,1,4
epDWq1,2,0,5,18
epDWq1,3,NA,NA,NA
epDyKa,1,0,4,8
epDyKa,2,NA,3,7
epDyKa,3,0,3,1
epE3Pa,1,0,1,5
epE3Pa,2,0,1,5
epE3Pa,3,0,1,6
epE51Z,1,0,0,0
epE51Z,2,0,0,0
epE51Z,3,0,0,0
epEDj1,1,0,3,9
epEDj1,2,0,4,24
epEDj1,3,0,4,11
epEkQ5,1,0,0,4
epEkQ5,2,0,0,2
epEkQ5,3,0,1,6
epEm44,1,0,0,0
epEm44,2,0,0,0
epEm44,3,0,0,0
epEmKM,1,0,5,15
epEmKM,2,NA,NA,NA
epEmKM,3,NA,NA,NA
epEMKr,1,1,3,17
epEMKr,2,0,2,8
epEMKr,3,0,2,5
epEOb4,1,0,2,0
epEOb4,2,0,1,2
epEOb4,3,0,1,2
epEQoG,1,1,1,18
epEQoG,2,3,4,18
epEQoG,3,4,1,10
epEqpM,1,0,3,4
epEqpM,2,0,4,4
epEqpM,3,0,3,3
epERPx,1,0,3,8
epERPx,2,0,0,0
epERPx,3,0,4,16
epEwK1,1,0,6,12
epEwK1,2,0,4,6
epEwK1,3,0,4,7
epkO5j,1,3,4,15
epkO5j,2,2,4,11
epkO5j,3,NA,NA,NA
epkO6w,1,0,0,4
epkO6w,2,0,0,4
epkO6w,3,NA,NA,NA
epkOkx,1,0,0,13
epkOkx,2,0,3,16
epkOkx,3,NA,NA,NA
epkOOZ,1,0,0,1
epkOOZ,2,NA,NA,NA
epkOOZ,3,NA,NA,NA
epkOR5,1,0,0,6
epkOR5,2,0,0,3
epkOR5,3,0,2,1
epkOY5,1,1,5,20
epkOY5,2,NA,NA,NA
epkOY5,3,0,4,19
epkPGa,1,0,4,15
epkPGa,2,NA,4,19
epkPGa,3,NA,NA,NA
epkZO4,1,0,2,1
epkZO4,2,0,0,1
epkZO4,3,0,2,5
epOBMr,1,0,4,15
