"family.id" "animal.id" "vessel" "date" "length" "weight" "sex" "month"
2003026 2603 16 16054 28.60 0.3894 "f"  9
2003026 2603 16 16111 36.60 0.8520 "f" 11
2003026 2604 26 15943 14.30 0.0409 "m"  5
2003026 2604 26 15970 18.50 0.0902 "m"  6
2003026 2604 26 16005 22.10 0.1559 "m"  7
2003026 2604 26 16034 24.60 0.2158 "m"  8
2003026 2604 26 16054 26.90 0.2922 "m"  9
2003026 2604 26 16107 33.90 0.6071 "m" 11
2003026 2605 16 15943 16.50 0.0654 "f"  5
2003026 2605 16 15971 21.00 0.1449 "f"  6
2003026 2605 16 16007 25.20 0.2384 "f"  7
2003026 2605 16 16033 28.10 0.3433 "f"  8
2003026 2605 16 16054 30.90 0.4664 "f"  9
2003026 2605 16 16110 39.05 0.9833 "f" 11
2003026 2606 16 15943 15.00 0.0495 "m"  5
2003026 2606 16 15971 19.80 0.1186 "m"  6
2003026 2606 16 16007 23.50 0.1947 "m"  7
2003026 2606 16 16033 26.40 0.2850 "m"  8
2003026 2606 16 16054 28.90 0.3877 "m"  9
2003026 2606 16 16110 36.50 0.8238 "m" 11
2003026 2607 15 15943 14.90 0.0468 "f"  5
2003026 2607 15 15974 19.00 0.0965 "f"  6
2003026 2607 15 16006 22.00 0.1600 "f"  7
2003026 2607 15 16033 24.10 0.1994 "f"  8
2003026 2607 15 16054 25.70 0.2540 "f"  9
2003026 2607 15 16110 32.10 0.4841 "f" 11
2003026 2608 15 15943 15.10 0.0596 "m"  5
2003026 2608 15 15974 20.40 0.1329 "m"  6
2003026 2608 15 16006 24.00 0.2117 "m"  7
2003026 2608 15 16033 26.00 0.2803 "m"  8
2003026 2608 15 16054 28.20 0.3698 "m"  9
2003026 2608 15 16110 34.50 0.7238 "m" 11
2003026 2609 26 15943 15.10 0.0502 "m"  5
2003026 2609 26 15970 19.70 0.1068 "m"  6
2003026 2609 26 16005 23.40 0.1887 "m"  7
2003026 2609 26 16034 26.20 0.2591 "m"  8
2003026 2609 26 16054 28.00 0.3244 "m"  9
2003026 2609 26 16106 34.40 0.6367 "m" 11
2003026 2610 26 15943 16.50 0.0705 "m"  5
2003026 2610 26 15970 20.90 0.1471 "m"  6
2003026 2610 26 16005 24.60 0.2406 "m"  7
2003026 2610 26 16034 27.20 0.3286 "m"  8
2003026 2610 26 16054 29.90 0.4380 "m"  9
2003026 2610 26 16107 37.70 0.9282 "m" 11
2003026 2611 15 15943 16.10 0.0611 "f"  5
2003026 2611 15 15974 21.10 0.1431 "f"  6
2003026 2611 15 16006 24.80 0.2392 "f"  7
2003026 2611 15 16033 27.50 0.3229 "f"  8
2003026 2611 15 16054 30.10 0.4332 "f"  9
2003026 2611 15 16110 37.55 0.9089 "f" 11
2003026 2613 15 15943 15.50 0.0537 "m"  5
2003026 2613 15 15974 19.80 0.1145 "m"  6
2003026 2613 15 16006 23.10 0.1901 "m"  7
2003026 2613 15 16033 25.60 0.2702 "m"  8
2003026 2613 15 16054 28.10 0.3686 "m"  9
2003026 2613 15 16110 35.05 0.6738 "m" 11
2003026 2614 26 15943 16.70 0.0659 "m"  5
2003026 2614 26 15970 20.50 0.1234 "m"  6
2003026 2614 26 16005 24.00 0.1994 "m"  7
2003026 2614 26 16034 26.60 0.2708 "m"  8
2003026 2614 26 16054 29.00 0.3687 "m"  9
2003026 2614 26 16107 36.10 0.7365 "m" 11
2003026 2615 26 15943 15.00 0.0479 "f"  5
2003026 2615 26 15970 19.40 0.1120 "f"  6
2003026 2615 26 16005 23.00 0.1878 "f"  7
2003026 2615 26 16034 25.70 0.2581 "f"  8
2003026 2615 26 16054 28.00 0.3552 "f"  9
2003026 2615 26 16107 35.00 0.7135 "f" 11
2003026 2616 26 15943 13.60 0.0333 "f"  5
2003026 2616 26 15970 17.90 0.0802 "f"  6
2003026 2616 26 16005 21.50 0.1408 "f"  7
2003026 2616 26 16034 24.30 0.2122 "f"  8
2003026 2616 26 16054 26.50 0.2980 "f"  9
2003026 2616 26 16107 33.50 0.6490 "f" 11
2003026 2617 16 15943 15.30 0.0498 "m"  5
2003026 2617 16 15971 19.30 0.1039 "m"  6
2003026 2617 16 16007 22.30 0.1563 "m"  7
2003026 2617 16 16033 24.40 0.1967 "m"  8
2003026 2617 16 16054 26.60 0.2673 "m"  9
2003026 2617 16 16111 33.00 0.5365 "m" 11
2003026 2619 15 15943 15.80 0.0569 "m"  5
2003026 2619 15 15974 19.70 0.1160 "m"  6
2003026 2619 15 16006 22.60 0.1952 "m"  7
2003026 2619 15 16033 25.30 0.2633 "m"  8
2003026 2619 15 16054 27.70 0.3475 "m"  9
2003026 2619 15 16110 35.20 0.7163 "m" 11
2003026 2620 15 15943 15.60 0.0542 "f"  5
2003026 2620 15 15974 19.50 0.1113 "f"  6
2003026 2620 15 16006 22.50 0.1772 "f"  7
2003026 2620 15 16033 24.80 0.2482 "f"  8
2003026 2620 15 16054 28.00 0.3369 "f"  9
2003026 2620 15 16110 35.55 0.6909 "f" 11
2003026 2621 15 15943 14.90 0.0462 "f"  5
2003026 2621 15 15974 19.20 0.1041 "f"  6
2003026 2621 15 16006 22.40 0.1710 "f"  7
2003026 2621 15 16033 25.20 0.2438 "f"  8
2003026 2621 15 16054 27.10 0.3263 "f"  9
2003026 2621 15 16110 33.80 0.6471 "f" 11
2003026 2622 16 15943 15.40 0.0538 "m"  5
2003026 2622 16 15974 21.20 0.1214 "m"  6
2003026 2622 16 16007 23.10 0.1891 "m"  7
2003026 2622 16 16033 25.50 0.2546 "m"  8
2003026 2622 16 16054 27.60 0.3228 "m"  9
2003026 2622 16 16111 34.60 0.6613 "m" 11
2003026 2624 15 15943 15.30 0.0541 "m"  5
2003026 2624 15 15971 19.60 0.1210 "m"  6
2003026 2624 15 16006 23.50 0.2147 "m"  7
2003026 2624 15 16033 26.50 0.3041 "m"  8
2003026 2624 15 16054 29.30 0.4178 "m"  9
2003026 2624 15 16110 36.90 0.8736 "m" 11
2003026 2626 15 15943 17.30 0.0705 "f"  5
2003026 2626 15 15970 21.90 0.1508 "f"  6
2003026 2626 15 16006 25.60 0.2540 "f"  7
2003026 2626 15 16033 28.50 0.3662 "f"  8
2003026 2626 15 16054 31.40 0.4930 "f"  9
2003026 2626 15 16110 39.55 1.0254 "f" 11
2003026 2627 26 15943 14.80 0.0459 "m"  5
2003026 2627 26 15970 18.50 0.0962 "m"  6
2003026 2627 26 16005 22.00 0.1562 "m"  7
2003026 2627 26 16034 24.40 0.2111 "m"  8
2003026 2627 26 16054 26.60 0.2971 "m"  9
2003026 2627 26 16106 32.80 0.6005 "m" 11
2003026 2628 26 15943 14.90 0.0482 "f"  5
2003026 2628 26 15970 18.50 0.1010 "f"  6
2003026 2628 26 16005 21.60 0.1632 "f"  7
2003026 2628 26 16034 24.20 0.2380 "f"  8
2003026 2628 26 16054 26.40 0.3238 "f"  9
2003026 2628 26 16107 33.20 0.7360 "f" 11
2003026 2629 26 15943 16.10 0.0561 "m"  5
2003026 2629 26 15970 20.50 0.1300 "m"  6
2003026 2629 26 16005 24.50 0.2154 "m"  7
2003026 2629 26 16034 26.90 0.2827 "m"  8
2003026 2629 26 16054 29.00 0.3681 "m"  9
2003026 2629 26 16107 35.55 0.7189 "m" 11
2003026 2630 26 15943 12.80 0.0302 "f"  5
2003026 2630 26 15970 15.60 0.0610 "f"  6
2003026 2630 26 16005 18.20 0.1039 "f"  7
2003026 2630 26 16034 20.50 0.1493 "f"  8
2003026 2630 26 16054 22.40 0.2129 "f"  9
2003026 2630 26 16107 28.15 0.4591 "f" 11
2003026 2632 16 15943 14.90 0.0490 "m"  5
2003026 2632 16 15971 18.90 0.1086 "m"  6
2003026 2632 16 16007 22.10 0.1818 "m"  7
2003026 2632 16 16054 27.10 0.3381 "m"  9
2003026 2632 16 16111 33.50 0.6720 "m" 11
2003026 2634 16 15943 15.80 0.0616 "m"  5
2003026 2634 16 15971 20.10 0.1346 "m"  6
2003026 2634 16 16007 23.60 0.2275 "m"  7
2003026 2634 16 16033 26.40 0.3174 "m"  8
2003026 2634 16 16054 28.60 0.4171 "m"  9
2003026 2634 16 16110 35.10 0.8457 "m" 11
2003026 2638 15 15943 13.30 0.0343 "f"  5
2003026 2638 15 15974 17.70 0.0842 "f"  6
2003026 2638 15 16006 20.90 0.1466 "f"  7
2003026 2638 15 16033 24.20 0.2217 "f"  8
2003026 2638 15 16054 26.40 0.3134 "f"  9
2003026 2638 15 16110 34.20 0.6772 "f" 11
2003026 2639 16 15943 16.20 0.0567 "f"  5
2003026 2639 16 15971 21.10 0.1279 "f"  6
2003026 2639 16 16007 24.80 0.2139 "f"  7
2003026 2639 16 16033 27.60 0.3029 "f"  8
2003026 2639 16 16054 29.90 0.3978 "f"  9
2003026 2639 16 16110 36.80 0.7617 "f" 11
2003026 2640 26 15943 15.30 0.0501 "m"  5
2003026 2640 26 15970 19.20 0.1020 "m"  6
2003026 2640 26 16005 22.40 0.1577 "m"  7
2003026 2640 26 16034 24.60 0.2119 "m"  8
2003026 2640 26 16054 26.80 0.2957 "m"  9
2003026 2640 26 16106 34.05 0.6453 "m" 11
2003026 2641 16 15943 15.80 0.0557 "f"  5
2003026 2641 16 15971 20.00 0.1242 "f"  6
2003026 2641 16 16007 24.00 0.2067 "f"  7
2003026 2641 16 16033 26.00 0.2591 "f"  8
2003026 2641 16 16054 28.30 0.3277 "f"  9
2003026 2641 16 16111 36.00 0.7502 "f" 11
2003026 2642 26 15943 14.20 0.0410 "m"  5
2003026 2642 26 15970 18.00 0.0864 "m"  6
2003026 2642 26 16005 20.80 0.1305 "m"  7
2003026 2642 26 16034 23.20 0.1896 "m"  8
2003026 2642 26 16054 25.60 0.2698 "m"  9
2003026 2642 26 16106 32.70 0.6075 "m" 11
2003026 2643 16 15943 15.80 0.0526 "f"  5
2003026 2643 16 15971 19.90 0.1082 "f"  6
2003026 2643 16 16007 23.40 0.1798 "f"  7
2003026 2643 16 16033 25.90 0.2502 "f"  8
2003026 2643 16 16054 28.20 0.3458 "f"  9
2003026 2643 16 16110 35.80 0.7221 "f" 11
2003026 2644 26 15943 16.40 0.0633 "f"  5
2003026 2644 26 15970 20.90 0.1347 "f"  6
2003026 2644 26 16005 24.20 0.2298 "f"  7
2003026 2644 26 16034 27.10 0.3025 "f"  8
2003026 2644 26 16054 29.30 0.4100 "f"  9
2003026 2644 26 16106 36.05 0.8077 "f" 11
2003026 2645 15 15943 14.80 0.0463 "m"  5
2003026 2645 15 15974 19.10 0.1001 "m"  6
2003026 2645 15 16006 22.20 0.1614 "m"  7
2003026 2645 15 16033 24.80 0.2306 "m"  8
2003026 2645 15 16054 27.70 0.3271 "m"  9
2003026 2645 15 16110 34.75 0.6685 "m" 11
2003026 2646 26 15943 15.10 0.0505 "f"  5
2003026 2646 26 15970 19.00 0.1153 "f"  6
2003026 2646 26 16005 22.70 0.1914 "f"  7
2003026 2646 26 16034 25.30 0.2813 "f"  8
2003026 2646 26 16054 27.60 0.3874 "f"  9
2003026 2646 26 16107 34.55 0.8319 "f" 11
2003026 2647 15 15943 15.60 0.0561 "m"  5
2003026 2647 15 15974 20.00 0.1254 "m"  6
2003026 2647 15 16006 23.30 0.2048 "m"  7
2003026 2647 15 16033 25.70 0.2767 "m"  8
2003026 2647 15 16054 28.20 0.3817 "m"  9
2003026 2647 15 16110 35.60 0.7888 "m" 11
2003026 2648 16 15943 15.60 0.0535 "m"  5
2003026 2648 16 15971 19.50 0.1139 "m"  6
2003026 2648 16 16007 23.00 0.1928 "m"  7
2003026 2648 16 16033 26.00 0.2800 "m"  8
2003026 2648 16 16054 28.80 0.3893 "m"  9
2003026 2648 16 16111 36.30 0.8058 "m" 11
2003026 2649 26 15943 16.80 0.0712 "m"  5
2003026 2649 26 15970 21.30 0.1467 "m"  6
2003026 2649 26 16005 24.60 0.2300 "m"  7
2003026 2649 26 16034 27.50 0.3199 "m"  8
2003026 2649 26 16054 30.30 0.4511 "m"  9
2003026 2649 26 16107 38.90 0.9809 "m" 11
2003026 2650 26 15943 16.10 0.0597 "m"  5
2003026 2650 26 15970 20.10 0.1164 "m"  6
2003026 2650 26 16005 23.20 0.1866 "m"  7
2003026 2650 26 16034 25.70 0.2566 "m"  8
2003026 2650 26 16054 28.20 0.3442 "m"  9
2003026 2650 26 16107 35.60 0.7370 "m" 11
2003026 2652 15 15943 15.20 0.0532 "m"  5
2003026 2652 15 15971 19.00 0.1108 "m"  6
2003026 2652 15 16006 22.40 0.1843 "m"  7
2003026 2652 15 16033 25.10 0.2755 "m"  8
2003026 2652 15 16054 28.40 0.4054 "m"  9
2003026 2652 15 16110 36.05 0.8282 "m" 11
2003026 2653 16 15943 15.60 0.0523 "m"  5
2003026 2653 16 15971 19.60 0.1100 "m"  6
2003026 2653 16 16007 23.00 0.1796 "m"  7
2003026 2653 16 16033 25.50 0.2547 "m"  8
2003026 2653 16 16054 28.50 0.3607 "m"  9
2003026 2653 16 16110 36.50 0.7777 "m" 11
2003026 2656 15 15943 15.50 0.0542 "m"  5
2003026 2656 15 15974 19.80 0.1194 "m"  6
2003026 2656 15 16006 23.30 0.1985 "m"  7
2003026 2656 15 16033 26.10 0.2951 "m"  8
2003026 2656 15 16054 29.10 0.4086 "m"  9
2003026 2656 15 16110 36.75 0.8536 "m" 11
2003026 2657 16 15943 16.80 0.0683 "f"  5
2003026 2657 16 15971 20.50 0.1288 "f"  6
2003026 2657 16 16007 23.60 0.1983 "f"  7
2003026 2657 16 16033 26.50 0.2854 "f"  8
2003026 2657 16 16054 28.30 0.3669 "f"  9
2003026 2657 16 16110 35.55 0.7513 "f" 11
2003026 2658 15 15943 15.40 0.0505 "f"  5
2003026 2658 15 15974 19.40 0.1037 "f"  6
2003026 2658 15 16006 22.80 0.1778 "f"  7
2003026 2658 15 16033 25.70 0.2493 "f"  8
2003026 2658 15 16054 27.50 0.3109 "f"  9
2003026 2658 15 16110 34.05 0.6438 "f" 11
2003026 2659 26 15943 17.30 0.0712 "m"  5
2003026 2659 26 15970 21.30 0.1407 "m"  6
2003026 2659 26 16005 24.80 0.2286 "m"  7
2003026 2659 26 16034 27.20 0.3053 "m"  8
2003026 2659 26 16054 29.40 0.3954 "m"  9
2003026 2659 26 16106 36.20 0.7983 "m" 11
2003026 2660 26 15943 15.80 0.0564 "f"  5
2003026 2660 26 15970 19.30 0.1150 "f"  6
2003026 2660 26 16005 22.10 0.1778 "f"  7
2003026 2660 26 16034 24.90 0.2460 "f"  8
2003026 2660 26 16054 27.30 0.3354 "f"  9
2003026 2660 26 16106 35.05 0.7596 "f" 11
2003026 2662 16 15943 15.20 0.0535 "m"  5
2003026 2662 16 15971 19.30 0.1140 "m"  6
2003026 2662 16 16007 22.50 0.1877 "m"  7
2003026 2662 16 16033 25.00 0.2685 "m"  8
2003026 2662 16 16054 27.80 0.3676 "m"  9
2003026 2662 16 16111 33.40 0.6252 "m" 11
2003026 2663 16 15943 15.30 0.0513 "m"  5
2003026 2663 16 15971 19.60 0.1162 "m"  6
2003026 2663 16 16007 23.20 0.1836 "m"  7
2003026 2663 16 16033 25.50 0.2297 "m"  8
2003026 2663 16 16054 27.50 0.3162 "m"  9
2003026 2663 16 16111 34.10 0.6425 "m" 11
2003026 2664 15 15943 15.10 0.0515 "f"  5
2003026 2664 15 15971 18.80 0.1021 "f"  6
2003026 2664 15 16006 21.70 0.1673 "f"  7
2003026 2664 15 16033 24.50 0.2524 "f"  8
2003026 2664 15 16054 27.60 0.3602 "f"  9
2003026 2664 15 16110 34.10 0.6191 "f" 11
2003026 2665 16 15943 15.00 0.0423 "m"  5
2003026 2665 16 15974 18.80 0.0928 "m"  6
2003026 2665 16 16007 21.80 0.1473 "m"  7
2003026 2665 16 16033 24.50 0.2061 "m"  8
2003026 2665 16 16054 27.80 0.2986 "m"  9
2003026 2665 16 16111 35.60 0.7018 "m" 11
2003026 2667 15 15943 14.80 0.0468 "f"  5
2003026 2667 15 15974 18.60 0.0986 "f"  6
2003026 2667 15 16006 22.00 0.1638 "f"  7
2003026 2667 15 16033 24.50 0.2340 "f"  8
2003026 2667 15 16054 27.10 0.3249 "f"  9
2003026 2667 15 16110 34.90 0.6956 "f" 11
2003026 2668 15 15943 16.10 0.0574 "f"  5
2003026 2668 15 15974 19.90 0.1093 "f"  6
2003026 2668 15 16006 23.40 0.1769 "f"  7
2003026 2668 15 16033 25.90 0.2505 "f"  8
2003026 2668 15 16054 28.30 0.3405 "f"  9
2003026 2668 15 16110 34.55 0.6680 "f" 11
2003026 2669 15 15943 15.10 0.0464 "m"  5
2003026 2669 15 15974 19.10 0.1005 "m"  6
2003026 2669 15 16006 22.50 0.1654 "m"  7
2003026 2669 15 16033 25.00 0.2450 "m"  8
2003026 2669 15 16054 27.80 0.3425 "m"  9
2003026 2669 15 16110 34.40 0.6998 "m" 11
2003026 2670 15 15943 16.20 0.0480 "f"  5
2003026 2670 15 15974 20.80 0.1383 "f"  6
2003026 2670 15 16006 24.50 0.2417 "f"  7
2003026 2670 15 16033 27.30 0.3221 "f"  8
2003026 2670 15 16054 29.60 0.4174 "f"  9
2003026 2670 15 16110 36.85 0.8329 "f" 11
2003026 2671 15 15943 15.00 0.0467 "m"  5
2003026 2671 15 15974 19.90 0.1053 "m"  6
2003026 2671 15 16006 22.60 0.1734 "m"  7
2003026 2671 15 16033 25.00 0.2286 "m"  8
2003026 2671 15 16054 26.90 0.2855 "m"  9
2003026 2671 15 16110 33.50 0.5988 "m" 11
2003026 2672 15 15943 14.30 0.0420 "m"  5
2003026 2672 15 15971 18.70 0.1055 "m"  6
2003026 2672 15 16006 22.00 0.1735 "m"  7
2003026 2672 15 16033 24.60 0.2394 "m"  8
2003026 2672 15 16054 27.30 0.3078 "m"  9
2003026 2672 15 16110 36.05 0.7064 "m" 11
2003026 2673 16 15943 13.00 0.0284 "f"  5
2003026 2673 16 15971 16.90 0.0652 "f"  6
2003026 2673 16 16007 20.10 0.1093 "f"  7
2003026 2673 16 16033 22.30 0.1535 "f"  8
2003026 2673 16 16054 24.80 0.2227 "f"  9
2003026 2673 16 16110 32.00 0.4917 "f" 11
2003026 2674 16 15943 15.50 0.0573 "m"  5
2003026 2674 16 15971 19.70 0.1214 "m"  6
2003026 2674 16 16007 22.60 0.1901 "m"  7
2003026 2674 16 16033 25.40 0.2560 "m"  8
2003026 2674 16 16054 27.10 0.3167 "m"  9
2003026 2674 16 16111 33.20 0.6343 "m" 11
2003026 2675 16 15943 15.50 0.0544 "m"  5
2003026 2675 16 15971 19.60 0.1116 "m"  6
2003026 2675 16 16007 23.10 0.1870 "m"  7
2003026 2675 16 16033 25.40 0.2500 "m"  8
2003026 2675 16 16054 27.90 0.3442 "m"  9
2003026 2675 16 16111 35.10 0.7170 "m" 11
2003026 2676 26 15943 13.50 0.0369 "m"  5
2003026 2676 26 15970 17.10 0.0780 "m"  6
2003026 2676 26 16005 19.90 0.1280 "m"  7
2003026 2676 26 16034 23.00 0.2011 "m"  8
2003026 2676 26 16054 25.50 0.3043 "m"  9
2003026 2676 26 16107 33.45 0.6837 "m" 11
2003026 2678 26 15943 16.00 0.0605 "f"  5
2003026 2678 26 15970 20.40 0.1308 "f"  6
2003026 2678 26 16005 24.50 0.2203 "f"  7
2003026 2678 26 16034 27.40 0.3111 "f"  8
2003026 2678 26 16054 30.00 0.4202 "f"  9
2003026 2678 26 16106 37.20 0.8281 "f" 11
2003026 2679 15 15943 15.50 0.0537 "f"  5
2003026 2679 15 15974 19.30 0.1074 "f"  6
2003026 2679 15 16006 22.40 0.1724 "f"  7
2003026 2679 15 16033 24.60 0.2423 "f"  8
2003026 2679 15 16054 27.10 0.3311 "f"  9
2003026 2679 15 16110 33.50 0.6422 "f" 11
2003026 2680 16 15943 14.60 0.0448 "m"  5
2003026 2680 16 15971 18.10 0.0886 "m"  6
2003026 2680 16 16007 21.30 0.1426 "m"  7
2003026 2680 16 16033 23.60 0.2000 "m"  8
2003026 2680 16 16054 25.80 0.2665 "m"  9
2003026 2680 16 16111 31.90 0.5312 "m" 11
2003026 2683 26 15943 17.10 0.0698 "m"  5
2003026 2683 26 15970 21.50 0.1469 "m"  6
2003026 2683 26 16005 25.00 0.2332 "m"  7
2003026 2683 26 16034 28.00 0.3181 "m"  8
2003026 2683 26 16054 30.50 0.4479 "m"  9
2003026 2683 26 16107 38.95 0.9659 "m" 11
2003026 2684 15 15943 16.80 0.0684 "f"  5
2003026 2684 15 15974 21.10 0.1469 "f"  6
2003026 2684 15 16006 24.90 0.2447 "f"  7
2003026 2684 15 16033 27.60 0.3340 "f"  8
2003026 2684 15 16054 29.50 0.4067 "f"  9
2003026 2684 15 16110 37.05 0.8469 "f" 11
2003026 2685 16 15943 13.70 0.0328 "m"  5
2003026 2685 16 15971 16.70 0.0688 "m"  6
2003026 2685 16 16007 19.80 0.1092 "m"  7
2003026 2685 16 16033 22.20 0.1630 "m"  8
2003026 2685 16 16054 24.30 0.2254 "m"  9
2003026 2685 16 16111 31.20 0.4899 "m" 11
2003026 2686 16 15943 13.20 0.0321 "f"  5
2003026 2686 16 15971 17.10 0.0775 "f"  6
2003026 2686 16 16007 20.10 0.1301 "f"  7
2003026 2686 16 16033 22.50 0.1961 "f"  8
2003026 2686 16 16054 24.80 0.2690 "f"  9
2003026 2686 16 16111 31.40 0.5672 "f" 11
2003026 2687 15 15943 14.80 0.0485 "f"  5
2003026 2687 15 15974 18.90 0.1034 "f"  6
2003026 2687 15 16006 22.20 0.1725 "f"  7
2003026 2687 15 16033 24.90 0.2391 "f"  8
2003026 2687 15 16054 27.20 0.3321 "f"  9
2003026 2687 15 16110 33.60 0.6645 "f" 11
2003026 2688 15 15943 12.80 0.0261 "f"  5
2003026 2688 15 15974 15.80 0.0567 "f"  6
2003026 2688 15 16006 18.20 0.0903 "f"  7
2003026 2688 15 16033 20.80 0.1380 "f"  8
2003026 2688 15 16054 23.30 0.1970 "f"  9
2003026 2688 15 16110 29.05 0.4001 "f" 11
2003026 2689 26 15943 14.90 0.0457 "m"  5
2003026 2689 26 15970 18.60 0.1008 "m"  6
2003026 2689 26 16005 22.50 0.1801 "m"  7
2003026 2689 26 16034 25.20 0.2525 "m"  8
2003026 2689 26 16054 27.40 0.3309 "m"  9
2003026 2689 26 16107 34.50 0.7103 "m" 11
2003026 2690 16 15943 13.80 0.0391 "m"  5
2003026 2690 16 15971 17.00 0.0763 "m"  6
2003026 2690 16 16007 19.40 0.1219 "m"  7
2003026 2690 16 16033 22.50 0.1858 "m"  8
2003026 2690 16 16054 24.90 0.2760 "m"  9
2003026 2690 16 16111 32.60 0.5886 "m" 11
2003047 2691 26 15943 14.20 0.0358 "f"  5
2003047 2691 26 15970 18.00 0.0817 "f"  6
2003047 2691 26 16005 21.50 0.1453 "f"  7
2003047 2691 26 16034 24.40 0.2021 "f"  8
2003047 2691 26 16054 25.20 0.2313 "f"  9
2003047 2691 26 16107 31.50 0.5145 "f" 11
2003047 2692 36 15943 15.40 0.0462 "f"  5
2003047 2692 36 15970 18.80 0.0916 "f"  6
2003047 2692 36 16009 22.60 0.1476 "f"  7
2003047 2692 36 16034 25.40 0.2163 "f"  8
2003047 2692 36 16055 27.60 0.2889 "f"  9
2003047 2692 36 16106 33.85 0.6360 "f" 11
2003047 2698 36 15943 13.60 0.0329 "f"  5
2003047 2698 36 15970 17.20 0.0749 "f"  6
2003047 2698 36 16008 20.50 0.1200 "f"  7
2003047 2698 36 16034 23.10 0.1700 "f"  8
2003047 2698 36 16055 25.60 0.2469 "f"  9
2003047 2698 36 16106 31.40 0.5192 "f" 11
2003047 2699 15 15943 16.00 0.0507 "f"  5
2003047 2699 15 15972 20.20 0.1158 "f"  6
2003047 2699 15 16006 23.50 0.1831 "f"  7
2003047 2699 15 16033 26.40 0.2575 "f"  8
2003047 2699 15 16054 27.80 0.3253 "f"  9
2003047 2699 15 16110 39.00 0.6382 "f" 11
2003047 2700 26 15943 16.90 0.0618 "m"  5
2003047 2700 26 15970 21.10 0.1313 "m"  6
2003047 2700 26 16005 25.00 0.2210 "m"  7
2003047 2700 26 16034 27.80 0.3011 "m"  8
2003047 2700 26 16054 29.30 0.3685 "m"  9
2003047 2700 26 16106 36.45 0.7830 "m" 11
2003047 2701 36 15943 15.30 0.0465 "m"  5
2003047 2701 36 15970 19.20 0.1121 "m"  6
2003047 2701 36 16009 23.60 0.1875 "m"  7
2003047 2701 36 16034 26.60 0.2797 "m"  8
2003047 2701 36 16055 29.10 0.3837 "m"  9
2003047 2701 36 16106 36.05 0.8474 "m" 11
2003047 2703 36 15943 15.50 0.0444 "f"  5
2003047 2703 36 15970 19.60 0.1016 "f"  6
2003047 2703 36 16009 23.90 0.1780 "f"  7
2003047 2703 36 16034 26.20 0.2401 "f"  8
2003047 2703 36 16055 27.90 0.2986 "f"  9
2003047 2703 36 16106 34.10 0.6756 "f" 11
2003047 2705 15 15943 14.40 0.0384 "f"  5
2003047 2705 15 15972 18.40 0.0886 "f"  6
2003047 2705 15 16006 21.80 0.1506 "f"  7
2003047 2705 15 16033 24.10 0.2086 "f"  8
2003047 2705 15 16054 26.20 0.2821 "f"  9
2003047 2705 15 16110 32.85 0.5749 "f" 11
2003047 2706 26 15943 15.90 0.0505 "m"  5
2003047 2706 26 15970 19.90 0.1118 "m"  6
2003047 2706 26 16005 23.90 0.1971 "m"  7
2003047 2706 26 16034 26.50 0.2742 "m"  8
2003047 2706 26 16054 28.90 0.3596 "m"  9
2003047 2706 26 16107 34.90 0.7190 "m" 11
2003047 2707 26 15943 16.60 0.0590 "f"  5
2003047 2707 26 15970 20.80 0.1333 "f"  6
2003047 2707 26 16005 25.00 0.2330 "f"  7
2003047 2707 26 16034 27.90 0.3147 "f"  8
2003047 2707 26 16054 30.00 0.4035 "f"  9
2003047 2707 26 16107 37.05 0.8669 "f" 11
2003047 2710 26 15943 16.20 0.0523 "f"  5
2003047 2710 26 15970 19.70 0.1051 "f"  6
2003047 2710 26 16005 23.90 0.1832 "f"  7
2003047 2710 26 16034 26.40 0.2513 "f"  8
2003047 2710 26 16054 28.40 0.3212 "f"  9
2003047 2710 26 16106 35.00 0.6829 "f" 11
2003047 2711 15 15943 16.50 0.0581 "f"  5
2003047 2711 15 15972 20.90 0.1305 "f"  6
2003047 2711 15 16006 24.50 0.2162 "f"  7
2003047 2711 15 16033 27.30 0.2951 "f"  8
2003047 2711 15 16054 28.50 0.3491 "f"  9
2003047 2711 15 16110 35.40 0.6821 "f" 11
2003047 2712 36 15943 16.70 0.0612 "m"  5
2003047 2712 36 15970 21.00 0.1486 "m"  6
2003047 2712 36 16009 25.00 0.2208 "m"  7
2003047 2712 36 16034 27.60 0.3049 "m"  8
2003047 2712 36 16055 28.30 0.3187 "m"  9
2003047 2712 36 16106 34.25 0.6762 "m" 11
2003047 2714 15 15943 15.80 0.0520 "m"  5
2003047 2714 15 15972 19.80 0.1094 "m"  6
2003047 2714 15 16006 23.00 0.1763 "m"  7
2003047 2714 15 16033 25.50 0.2424 "m"  8
2003047 2714 15 16054 28.10 0.3439 "m"  9
2003047 2714 15 16110 34.55 0.6924 "m" 11
2003047 2716 15 15943 15.20 0.0420 "f"  5
2003047 2716 15 15972 19.90 0.0992 "f"  6
2003047 2716 15 16006 23.30 0.1638 "f"  7
2003047 2716 15 16033 25.50 0.2182 "f"  8
2003047 2716 15 16054 26.60 0.2535 "f"  9
2003047 2716 15 16110 30.85 0.3979 "f" 11
2003047 2717 15 15943 16.10 0.0480 "f"  5
2003047 2717 15 15971 19.30 0.0922 "f"  6
2003047 2717 15 16006 22.70 0.1594 "f"  7
2003047 2717 15 16033 25.40 0.2219 "f"  8
2003047 2717 15 16054 27.60 0.2963 "f"  9
2003047 2717 15 16110 34.45 0.6004 "f" 11
